지점	카테고리	조닝	브랜드	매장유형	평수	25년 1월 매출	25년 2월 매출	25년 3월 매출	25년 4월 매출	평매출	25년 5월 매출	평매출	25년 6월 매출	평매출	25년 7월 매출	25년 8월 매출	25년 9월 매출	25년 10월 매출	25년 11월 매출	25년 12월 매출	26년 1월 매출	26년 2월 매출	26년 3월 매출	3월 성장률	26년 4월 매출	4월 성장률	26년 5월 매출
불광점	스포츠(특정)NC	골프	루이까스텔	상설	14.3			241,627,216	98,881,108	230,243		0		0	60,718,200	43,658,200	48,078,600	231,946,000	103,732,600	86,522,400	53,953,900	33,167,100		-100.00%		-100.00%	186,587,600
불광점	스포츠(특정)NC	아웃도어	스노우피크	정상	16.1	13,749,600	11,145,000	15,921,300	22,119,300	45,796	22,340,400	46,253	23,560,300	48,779	18,908,300	14,108,700	10,891,900	27,370,200	40,632,500	34,547,800	27,575,000	12,601,600	24,052,900	51.07%	23,786,300	7.54%	30,011,300
불광점	스포츠(특정)NC	스포츠	휠라(FILA)	정상	29.6	32,121,800	25,153,700	46,578,400	30,298,000	34,119	46,630,200	52,511	31,914,600	35,940	24,158,300	16,929,800	23,633,800	51,423,400	38,427,200	30,046,100	24,215,800	42,097,200	31,665,400	-32.02%	32,592,800	7.57%	34,212,800
불광점	스포츠(특정)NC	스포츠	스케쳐스	정상	14.9	44,061,340	55,088,170	86,671,150	91,592,140	204,904	123,126,330	275,450	85,710,250	191,746	63,753,550	92,321,590	62,785,640	85,840,950	93,081,070	90,009,250	55,030,970	68,717,000	96,499,930	11.34%	103,487,180	12.99%	113,230,650
불광점	스포츠(특정)NC	스포츠	데상트	정상	26.7	47,944,760	51,540,150	61,160,220	62,517,580	78,049	58,276,050	72,754	57,242,770	71,464	45,970,720	35,193,240	38,567,280	60,299,550	54,325,160	52,659,820	59,748,600	55,010,570	75,140,810	22.86%	65,316,870	4.48%	63,110,480
불광점	스포츠(특정)NC	애슬레져	제인코트&티막	정상	17.3	8,737,900	9,008,500	10,811,300	10,255,500	19,760	9,736,000	18,759	10,841,750	20,890	35,212,900	19,693,400	12,766,510	26,165,300	12,371,340	16,405,100	12,237,500	11,383,600	19,667,600	81.92%	24,107,720	135.07%	28,285,000
불광점	스포츠(특정)NC	아웃도어	블랙야크	복합	35.0	68,282,600	48,291,400	42,134,800	49,059,600	46,723	40,895,700	38,948	38,683,700	36,842	20,175,700	18,910,140	20,551,320	50,626,500	75,598,480	71,225,690	43,337,180	27,023,200	23,772,200	-43.58%	32,099,150	-34.57%	41,177,600
불광점	스포츠(특정)NC	아웃도어	아이더(EIDER)	복합	23.0	51,576,000	38,608,800	41,409,000	71,594,800	103,761	72,566,200	105,168	54,451,700	78,916	40,732,580	23,541,400	28,107,200	114,493,500	140,827,200	112,157,100	65,229,200	36,650,400	57,280,500	38.33%	68,597,300	-4.19%	68,011,400
불광점	스포츠(특정)NC	아웃도어	케이투(K2)	복합	43.8	85,105,100	56,770,500	113,771,900	179,361,800	136,501	119,763,600	91,144	81,580,100	62,085	60,505,700	43,233,860	58,160,560	147,284,500	281,112,000	167,272,000	106,360,600	69,305,400	56,718,400	-50.15%	81,316,600	-54.66%	120,132,200
불광점	스포츠(특정)NC	아웃도어	네파	복합	22.2	91,263,900	71,080,100	54,297,420	83,599,270	125,524	86,260,060	129,520	91,254,520	137,019	70,731,340	54,413,340	36,593,890	73,981,210	181,930,200	123,480,290	89,150,340	53,373,500	107,492,160	97.97%	72,880,480	-12.82%	100,462,440
불광점	스포츠(특정)NC	아웃도어	디스커버리	정상	26.2	39,277,400	29,066,600	27,993,900	23,557,200	29,971	27,881,900	35,473	20,725,000	26,368	18,968,800	13,029,000	16,301,400	40,378,000	72,315,000	105,143,600	65,922,300	41,246,600	76,483,708	173.22%	66,723,100	183.24%	63,388,100
고잔점	캐쥬얼(특정매입)	진	리바이스	복합	17.8	13,884,000	9,993,400	23,219,550	26,542,500	49,705	26,877,200	50,332	17,470,400	32,716	16,465,000	15,019,250	13,404,500	20,907,550	14,112,550	10,965,900	14,610,700	22,834,800	27,122,100	16.81%	31,452,300	18.50%	24,954,800
고잔점	캐쥬얼(특정매입)	이지	후아유	정상	55.4	66,882,110	75,965,380	83,215,500	82,575,700	49,685	77,906,800	46,875	62,347,200	37,513	52,992,470	50,197,530	75,780,600	127,650,500	120,883,250	75,504,550	65,436,826	66,050,130	89,686,284	7.78%	97,855,720	18.50%	74,848,000
고잔점	캐쥬얼(특정매입)	이지	폴햄	정상	34.6	63,411,000	50,197,750	86,142,150	95,704,050	92,200	91,430,400	88,083	78,379,350	75,510	67,439,400	45,548,550	65,372,200	99,534,150	120,794,350	94,776,100	61,878,950	56,127,250	81,110,950	-5.84%	116,253,750	21.47%	95,421,300
고잔점	캐쥬얼(특정매입)	이지	지오다노	정상	24.6	43,325,000	30,293,850	56,341,690	60,025,800	81,336	68,398,240	92,681	54,326,400	73,613	56,356,660	38,891,590	39,894,195	71,627,350	72,732,740	51,009,140	43,412,200	40,059,100	56,612,300	0.48%	48,309,900	-19.52%	75,738,600
고잔점	캐쥬얼(특정매입)	이지	마인드브릿지	정상	35.7	71,566,300	55,023,380	92,461,430	85,938,170	80,241	98,571,860	92,037	86,728,210	80,979	67,446,240	62,469,910	64,038,870	110,752,040	87,174,150	83,421,460	73,629,810	66,390,090	73,723,940	-20.27%	76,427,560	-11.07%	99,439,300
고잔점	캐쥬얼(특정매입)	이지	프로젝트M	정상	18.6	52,970,000	37,185,150	62,693,800	57,512,000	103,068	67,748,850	121,414	51,312,350	91,958	37,033,900	22,539,820	19,438,200	65,898,340	86,561,990	63,969,280	46,946,040	52,987,050	69,921,750	11.53%	75,196,050	30.75%	98,390,300
고잔점	캐쥬얼(특정매입)	스트릿	JEEP	상설	12.7	45,630,475	28,152,190	56,072,910	46,537,790	122,146	46,266,165	121,434	35,106,600	92,143	34,141,340	32,517,545	40,319,545	76,462,800	60,029,505	46,128,840	32,639,590	38,051,720	58,266,820	3.91%	55,495,680	19.25%	54,210,640
고잔점	캐쥬얼(특정매입)	스트릿	NBA	상설	12.7	36,330,000	23,504,070	41,346,500	41,752,500	109,587	41,333,000	108,486	31,801,600	83,469	37,029,100	19,754,700	25,136,500	50,771,600	38,074,140	29,486,600	22,969,800	32,943,400	28,977,550	-29.92%	35,736,690	-14.41%	38,528,300
고잔점	캐쥬얼(특정매입)	스트릿	더블에이트	정상	13.5	49,575,300	44,592,600	63,548,000	58,481,200	144,398	73,387,700	181,204	57,015,600	140,779	54,784,600	34,584,600	37,104,400	84,989,800	53,573,100	58,209,900	45,347,200	56,150,700	61,371,200	-3.43%	54,473,600	-6.85%	65,336,200
고잔점	캐쥬얼(특정매입)	진	게스(GUESS)(진)	상설	15.1	83,430,900	68,216,900	130,503,200	126,862,300	280,049	123,511,000	272,651	98,805,500	218,114	76,251,100	61,489,700	75,824,100	111,682,600	172,463,200	114,308,800	74,026,500	76,696,300	86,295,100	-33.88%	168,166,700	32.56%	125,051,500
고잔점	캐쥬얼(특정매입)	진	버커루	데이터 부재	12.2	27,438,760	17,479,820	27,262,070	29,839,000	81,271	30,424,700	82,866	25,393,500	69,163	19,013,200	14,022,000	1,865,600							-100.00%		-100.00%	
고잔점	캐쥬얼(특정매입)	이지	위라이크	정상	11.6					0		0		0			214,600	94,213,100	76,252,400	65,513,200	65,410,700	76,637,780	73,019,400	-	67,389,300	-	81,166,600
고잔점	캐쥬얼(특정매입)	스트릿	알래스카	정상	11.6	22,752,300	19,409,900	35,214,150	39,540,210	113,621	46,302,260	133,052	42,490,550	122,099	40,790,400	30,692,200	26,591,900	54,566,500	62,577,700	46,878,600	41,385,540	47,131,140	40,918,090	16.20%	83,827,880	112.01%	76,093,500
고잔점	잡화(특정매입)	제화	무크(MOOK)	정상	16.1	20,307,090	27,428,140	35,973,380	54,209,870	112,236	37,161,830	76,940	36,460,150	75,487	40,931,290	27,851,460	28,261,190	44,597,030	36,292,530	48,825,850	28,975,050	29,904,430	44,660,260	24.15%	52,460,030	-3.23%	64,694,890
고잔점	잡화(특정매입)	제화	미소페(MISOPE)	정상	10.0	19,020,940	15,132,600	28,773,500	26,550,800	88,503	38,211,200	127,371	31,353,200	104,511	23,077,200	19,923,200	30,709,000	38,865,200	47,891,400	39,168,080	23,209,920	24,381,660	39,653,800	37.81%	32,751,600	23.35%	48,377,800
고잔점	잡화(특정매입)	제화	에스콰이아(ESQUIRE)	데이터 부재	#N/A					-		-		-			14,697,000	9,626,000	9,945,000	6,975,000	6,802,000	7,735,000	10,466,000	-	11,678,000	-	11,186,000
고잔점	잡화(특정매입)	제화	엘칸토(ELCANTO )	정상	8.2	22,003,300	13,666,300	40,611,400	38,105,100	154,899	33,432,900	135,906	39,552,000	160,780	28,704,200	28,146,000	29,770,300	30,888,600	29,694,300	29,889,400	21,000,000	20,513,100	40,227,600	-0.95%	43,706,000	14.70%	40,948,000
고잔점	잡화(특정매입)	핸드백/피혁	키플링(KIPLING)	복합	7.1	18,224,000	16,862,800	23,521,000	23,583,700	110,722	25,147,400	118,063	20,794,200	97,625	18,257,800	19,132,000	24,061,800	19,198,200	45,602,600	14,458,700	17,034,200	15,260,600	21,303,600	-9.43%	28,900,600	22.54%	27,199,600
고잔점	잡화(특정매입)	제화	허쉬파피(HUSHPUPPIES)	정상	6.8	19,306,600	16,330,300	16,632,000	24,031,000	117,799	30,361,600	148,831	27,477,200	134,692	25,479,300	18,937,200	19,624,600	25,645,300	25,693,400	23,899,200	16,501,500	15,103,600	17,820,500	7.15%	20,084,200	-16.42%	27,152,200
고잔점	잡화(특정매입)	핸드백/피혁	닥스(핸드백)	상설	20.1	61,600,810	53,147,710	75,630,930	57,351,090	95,110	64,144,400	106,375	60,112,090	99,688	66,615,510	60,894,290	77,150,040	73,332,070	67,471,070	60,757,520	50,311,370	66,143,870	75,827,220	0.26%	78,492,260	36.86%	69,152,530
고잔점	잡화(특정매입)	핸드백/피혁	엘레강스(핸드백)	상설	7.5	22,331,700	23,988,200	27,421,500	33,415,700	148,714	32,282,600	143,672	32,091,100	142,819	27,119,100	29,671,500	29,887,200	30,250,800	24,992,300	20,004,000	17,721,500	19,735,300	28,098,700	2.47%	34,953,800	4.60%	32,699,400
고잔점	잡화(특정매입)	핸드백/피혁	아메리칸투어리스트	정상	8.2	48,530,300	40,850,048	53,139,062	44,380,040	180,407	40,618,368	165,115	41,537,100	168,850	61,107,770	63,327,230	85,997,390	59,171,620	74,078,980	43,073,810	46,113,460	50,467,270	37,069,100	-30.24%	42,800,970	-3.56%	51,604,870
고잔점	잡화(특정매입)	제화	소다	정상	14.4	29,263,000	21,299,200	36,871,500	40,799,700	94,444	47,663,500	110,332	34,453,800	79,754	30,773,800	30,736,600	21,539,200	37,845,800	33,162,000	30,186,100	20,536,500	19,963,200	19,234,200	-47.83%	28,375,200	-30.45%	60,939,200
고잔점	잡화(특정매입)	제화	미셸BY탠디	정상	13.1	76,378,400	67,690,600	107,338,200	93,148,600	237,019	106,477,000	270,934	94,248,600	239,818	94,067,400	69,277,800	84,695,400	97,397,200	90,523,800	97,234,800	64,631,800	61,960,200	82,712,800	-22.94%	88,021,600	-5.50%	103,636,000
고잔점	잡화(특정매입)	제화	금강아울렛	정상	17.0	37,565,360	32,236,100	39,229,800	39,070,520	76,609	32,339,820	63,411	31,281,420	61,336	26,903,560	31,634,880	32,180,560	41,034,440	38,615,300	36,275,400	25,304,800	28,241,700	40,200,800	2.48%	34,469,600	-11.78%	43,290,400
고잔점	영캐쥬얼(특정)2001	베이직	로엠(ROEM)	정상	36.7	51,390,020	37,294,160	79,394,320	58,840,100	53,442	76,006,820	69,034	60,606,520	55,047	62,489,910	56,440,690	61,844,430	91,417,580	87,276,470	75,033,580	72,062,410	69,300,760	91,875,410	15.72%	84,154,460	43.02%	84,624,680
고잔점	영캐쥬얼(특정)2001	베이직	에이비에프지(ABFZ)	데이터 부재	10.7					0		0		0								1,218,800	24,017,600	-	17,889,500	-	25,072,200
고잔점	영캐쥬얼(특정)2001	캐릭터	온앤온(ON n ON)	상설	12.0	57,100,100	42,167,600	37,193,900	41,195,380	114,432	41,199,600	114,443	35,594,340	98,873	32,996,500	30,546,500	44,758,140	53,976,940	55,587,320	54,928,150	46,055,830	41,803,350	42,581,930	14.49%	49,069,820	19.11%	52,530,300
고잔점	영캐쥬얼(특정)2001	베이직	클라비스(CLOVIS)	정상	11.2	46,421,530	50,113,780	69,097,264	80,478,600	239,520	75,784,450	225,549	57,623,310	171,498	58,745,100	50,945,190	46,443,006	75,664,760	73,687,690	47,992,260	52,721,940	45,029,090	70,578,160	2.14%	88,102,148	9.47%	67,790,100
고잔점	영캐쥬얼(특정)2001	베이직	미쏘	정상	78.9	78,595,690	56,979,730	72,459,540	77,732,010	32,840	81,494,390	34,429	90,671,080	38,306	83,687,635	66,903,020	56,843,053	77,217,500	70,802,930	60,031,150	52,878,290	76,142,860	76,248,520	5.23%	80,601,503	3.69%	95,634,750
고잔점	영캐쥬얼(특정)2001	베이직	리스트	정상	11.5	40,044,300	40,075,000	54,163,900	47,218,800	136,866	43,583,900	126,330	41,503,600	120,300	38,164,000	24,530,000	33,044,300	40,269,800	50,051,300	50,055,600	44,009,800	33,348,800	41,952,200	-22.55%	40,006,700	-15.27%	36,592,500
고잔점	영캐쥬얼(특정)2001	캐릭터	나이스클랍	상설	12.3	25,439,540	24,547,910	35,054,920	53,003,830	143,642	35,052,380	94,993	22,377,920	60,645	23,047,040	16,552,320	24,287,460	33,718,090	42,225,270	32,411,300	28,596,490	22,650,560	25,390,820	-27.57%	30,246,500	-42.94%	23,695,760
고잔점	영캐쥬얼(특정)2001	스트릿	밸리걸	정상	12.4	34,746,800	30,753,100	52,112,800	57,759,300	155,267	66,027,200	177,492	64,883,400	174,418	71,967,800	50,857,300	49,997,570	68,700,000	57,850,600	57,267,500	42,833,200	39,878,400	60,431,600	15.96%	67,264,100	16.46%	64,302,600
고잔점	영캐쥬얼(특정)2001	스트릿	베네통(영캐주얼)	상설	12.7	45,002,490	49,692,200	71,281,740	90,255,620	236,891	94,518,640	248,080	80,835,040	212,165	55,455,430	57,447,100	62,778,610	65,285,880	65,035,470	62,320,580	50,044,090	44,222,100	69,861,970	-1.99%	76,763,140	-14.95%	80,324,050
고잔점	영캐쥬얼(특정)2001	베이직	비지트인뉴욕	정상	12.0	44,457,550	34,073,950	42,057,030	46,001,953	127,783	43,011,460	119,476	36,961,930	102,672	30,245,980	21,456,650	34,663,300	52,129,350	66,051,760	53,317,730	40,313,590	36,850,320	52,147,140	23.99%	53,114,680	15.46%	46,836,318
고잔점	영캐쥬얼(특정)2001	캐릭터	숲(SOUP)	복합	12.6	40,871,700	55,875,000	59,390,509	55,360,400	146,456	62,990,600	166,642	50,476,600	133,536	45,140,007	41,037,500	27,365,700	30,116,900	73,016,860	62,524,390	46,058,810	56,657,890	61,121,800	2.92%	51,186,580	-7.54%	49,491,310
고잔점	영캐쥬얼(특정)2001	스트릿	시슬리(영캐주얼)	상설	12.3	18,894,690	15,019,890	21,729,110	35,852,700	97,162	21,971,160	59,542	16,840,380	45,638	16,235,360	16,023,060	16,599,660	30,001,718	28,215,180	20,989,640	12,338,500	15,063,700	22,140,700	1.89%	21,426,000	-40.24%	20,274,080
고잔점	영캐쥬얼(특정)2001	캐릭터	씨씨콜렉트	상설	12.7	37,976,350	43,799,670	42,566,568	48,456,720	127,183	31,978,940	83,934	38,728,630	101,650	32,669,960	46,155,800	36,106,550	43,303,840	51,501,058	64,672,460	40,559,980	46,957,820	50,593,936	18.86%	44,881,150	-7.38%	41,923,550
고잔점	영캐쥬얼(특정)2001	스트릿	오픈클로젯	정상	11.2					0		0		0						28,826,029	25,171,151	25,337,820	43,001,000	-	59,424,508	-	50,614,688
고잔점	영캐쥬얼(특정)2001	캐릭터	주크	상설	11.7	47,847,920	33,517,300	47,844,376	43,275,860	123,293	40,907,380	116,545	33,741,900	96,131	42,069,100	37,238,900	38,983,730	50,283,760	51,321,774	54,677,660	38,251,220	28,590,840	49,440,106	3.34%	40,213,300	-7.08%	43,811,832
고잔점	영캐쥬얼(특정)2001	베이직	플라스틱아일랜드	정상	17.7	17,772,700	12,640,590	16,285,680	11,467,620	21,596	11,612,360	21,869	7,736,090	14,569	12,258,800	11,425,700	9,071,580	15,005,190	12,034,500	16,301,540	8,735,110	9,078,060	11,126,970	-31.68%	10,647,040	-7.16%	16,243,180
고잔점	영캐쥬얼(특정)2001	스트릿	헤이린뉴욕	정상	11.2					0		0		0						8,580,300	19,126,200	18,489,900	23,822,700	-	36,290,200	-	54,026,300
고잔점	영캐쥬얼(특정)2001	캐릭터	틸버리	정상	12.7	33,335,900	32,211,370	44,725,160	35,386,510	92,878	41,993,290	110,219	40,657,580	106,713	31,379,730	25,463,250	35,352,080	43,283,990	42,077,180	36,937,500	30,014,580	27,360,910	29,564,600	-33.90%	32,249,800	-8.86%	40,417,700
고잔점	영캐쥬얼(특정)2001	스트릿	에잇컨셉	정상	11.5				42,013,400	121,778	35,019,000	101,504	40,486,300	117,352	33,985,300	28,549,700	28,063,700	37,571,000	30,798,200	28,846,300	20,979,300	23,984,000	31,336,400	-	46,106,500	9.74%	62,296,300
고잔점	영캐쥬얼(특정)2001	캐릭터	JJ지고트	정상	11.5	36,098,900	42,225,750	60,252,240	46,332,630	134,297	50,277,440	145,732	47,690,300	138,233	30,745,260	31,431,410	47,418,160	60,095,310	70,518,830	48,533,460	39,305,240	41,726,200	60,255,270	0.01%	50,435,300	8.85%	54,850,160
고잔점	영캐쥬얼(특정)2001	캐릭터	라인	정상	12.0	20,653,200	14,303,350	23,914,150	20,006,700	55,574	32,953,550	91,538	15,027,600	41,743	14,226,900	15,454,340	21,694,400	20,098,940	24,734,360	18,461,550	15,029,340	15,957,400	8,236,500	-65.56%	9,510,480	-52.46%	21,619,420
고잔점	영캐쥬얼(특정)2001	캐릭터	케네스레이디	정상	12.9	41,383,120	31,164,600	53,338,300	77,254,000	199,623	57,191,150	147,781	42,051,460	108,660	32,488,200	31,751,570	37,647,520	54,354,640	54,109,860	52,505,170	40,239,978	31,191,170	46,461,070	-12.89%	72,253,170	-6.47%	45,704,950
고잔점	영캐쥬얼(특정)2001	캐릭터	샤틴	정상	12.0	14,765,560	19,514,200	19,863,160	14,748,360	40,968	14,102,540	39,174	12,772,800	35,480	10,307,660	8,562,060	7,745,300	13,337,580	10,621,180	10,668,680	7,673,820	7,966,480	7,338,200	-63.06%	8,381,280	-43.17%	11,099,120
고잔점	남성의류(특정매입)	신사캐쥬얼	인디안(INDIAN)	정상	12.6	28,258,698	28,009,846	41,560,570	48,888,210	129,334	50,556,460	133,747	40,021,300	105,876	21,581,565	20,003,474	29,596,890	56,729,600	48,298,282	42,512,400	37,567,810	26,311,420	38,133,720	-8.25%	51,227,220	4.78%	48,729,415
고잔점	남성의류(특정매입)	신사캐쥬얼	크로커다일(CROCODILE)	정상	12.6	23,089,200	20,044,400	36,081,400	35,510,600	93,943	34,948,400	92,456	26,967,800	71,343	21,983,600	18,630,500	22,827,900	35,649,100	41,695,600	39,090,200	29,245,900	26,314,900	30,802,200	-14.63%	33,947,400	-4.40%	41,119,800
고잔점	남성의류(특정매입)	신사정장	파크랜드(PARKLAND)	정상	14.1	32,427,000	26,843,400	45,797,000	41,054,700	97,056	38,761,700	91,635	21,910,000	51,797	17,566,700	16,957,700	28,762,200	40,357,600	73,968,900	52,517,100	31,454,000	26,534,400	33,127,600	-27.66%	66,658,500	62.37%	50,450,100
고잔점	남성의류(특정매입)	신사캐쥬얼	파렌하이트	정상	21.5	45,526,400	47,245,400	58,509,600	41,271,000	64,083	54,208,200	84,171	45,331,700	70,388	32,038,280	39,197,200	35,976,100	49,557,500	62,331,700	52,445,100	38,176,922	40,022,108	49,096,940	-16.09%	42,454,966	2.87%	50,079,690
고잔점	남성의류(특정매입)	신사정장	브렌우드	정상	20.1	67,081,935	51,782,379	79,460,426	66,918,999	110,977	79,073,038	131,133	50,742,314	84,150	36,822,407	41,087,600	61,475,328	82,210,440	100,403,920	96,679,230	72,243,890	56,679,400	90,181,234	13.49%	72,295,126	8.03%	93,423,060
고잔점	남성의류(특정매입)	신사정장	트레몰로	정상	13.6	21,255,260	9,165,860	18,882,000	23,707,400	58,106	24,011,780	58,852	15,212,130	37,285	11,723,800	5,051,550	14,817,000	42,155,670	48,577,210	15,162,260	9,448,860	9,392,000	22,682,650	20.13%	42,060,800	77.42%	42,519,750
고잔점	남성의류(특정매입)	신사정장	레노마옴므	상설	23.1					0		0		0				306,000	16,056,800	28,959,000	33,449,000	21,021,800	24,395,000	-	35,917,200	-	36,612,000
고잔점	남성의류(특정매입)	신사정장	LF종합관	상설	118.8	83,602,640	75,808,960	115,780,090	100,584,400	28,222	108,045,900	30,316	72,635,870	20,380	57,783,370	50,608,510	74,556,610	129,129,810	142,286,701	136,040,310	100,165,850	97,256,760	124,301,380	7.36%	124,489,970	23.77%	138,789,930
고잔점	남성의류(특정매입)	신사TD	올젠	정상	11.1	7,900,520	10,843,940	13,393,640	29,454,000	88,450	22,350,420	67,118	20,360,950	61,144	14,623,010	8,564,000	19,005,792	37,725,880	33,739,960	34,579,560	15,226,100	16,543,620	19,355,700	44.51%	24,941,160	-15.32%	17,482,536
고잔점	남성의류(특정매입)	신사캐쥬얼	지오지아	정상	19.8	56,303,100	53,287,620	64,439,980	49,318,010	82,891	72,926,430	122,571	53,895,570	90,585	41,838,060	50,191,570	61,949,470	80,427,800	91,952,635	89,446,942	76,556,500	52,798,300	71,927,090	11.62%	85,004,174	72.36%	100,160,600
고잔점	남성의류(특정매입)	신사캐쥬얼	킨록2	정상	16.5	19,571,600	17,956,300	22,115,230	17,466,260	35,285	16,367,360	33,065	9,591,100	19,376	3,769,000	1,685,780	1,515,760	10,672,380	15,405,195	10,660,924	9,812,511	7,935,730	6,422,800	-70.96%	13,512,854	-22.63%	15,948,740
